configName,signalCount,avgFwd126,winRate126,coveredValidationWindowCount,formal2022Q4,formal2026March,diagnostic2022Q4,diagnostic2026March
btm_dw126_dt25_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry82_mbo-8_rs63_wmomentum_reset,139,0.23633710069021202,0.7246376811594203,4,0,0,1,0
btm_dw252_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry78_mbo-4_rs63_wdeep_repair,179,0.25326196454587213,0.7443181818181818,4,0,0,0,0
btm_dw126_dt8_r10_st9x3_m12x26x9_sma200_atr20_vol10_gap42_entry76_mbo-2_rs63_wmomentum_reset,196,0.20185115638770304,0.7692307692307693,4,0,0,2,2
btm_dw42_dt18_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap42_entry82_mbo-8_rs126_wbalanced,203,0.2168549084778295,0.71,4,0,0,0,0
seed_previous_rs_higher_low_research_mb72_entry76_mbo-4_gap21,398,0.18172893684967764,0.7346938775510204,4,0,0,2,1
btm_dw126_dt12_r21_st9x3_m12x26x9_sma100_atr10_vol10_gap21_entry76_mbo-2_rs126_wstructure_retest,301,0.19754187532968526,0.7190635451505016,4,0,0,2,1
btm_dw252_dt12_r10_st14x3_m8x21x5_sma50_atr10_vol10_gap42_entry82_mbo-4_rs63_wstructure_retest,164,0.20788258505162105,0.7852760736196319,4,0,0,2,1
btm_dw21_dt18_r10_st21x5_m16x35x9_sma100_atr14_vol20_gap42_entry76_mbo-2_rs126_wstructure_retest,252,0.21171631617798262,0.72,4,0,0,0,0
btm_dw126_dt18_r21_st9x3_m12x26x9_sma100_atr10_vol10_gap21_entry72_mbo0_rs126_wstructure_retest,311,0.210600900492263,0.7305194805194806,4,0,0,2,0
btm_dw126_dt8_r7_st21x5_m12x26x9_sma150_atr20_vol20_gap42_entry80_mbo-4_rs126_wmomentum_reset,211,0.20466268469268895,0.7368421052631579,4,0,0,2,2
btm_dw42_dt8_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap21_entry76_mbo0_rs126_wbalanced,286,0.20301252968307565,0.7214285714285714,4,0,0,2,2
btm_dw63_dt8_r14_st21x5_m12x26x9_sma50_atr10_vol10_gap63_entry78_mbo-4_rs42_wstructure_retest,214,0.18004340505698846,0.7594339622641509,4,0,0,2,0
btm_dw252_dt35_r7_st9x3_m8x21x5_sma50_atr10_vol20_gap21_entry72_mbo-8_rs126_wbalanced,348,0.259911330212284,0.750733137829912,4,3,0,2,0
btm_dw252_dt35_r10_st9x3_m12x26x9_sma200_atr20_vol20_gap21_entry72_mbo-8_rs42_wmomentum_reset,267,0.2764163360646113,0.7662835249042146,4,2,0,2,0
btm_dw252_dt25_r7_st21x5_m12x26x9_sma150_atr20_vol50_gap21_entry80_mbo-4_rs63_wmomentum_reset,173,0.2596125495852788,0.7235294117647059,4,0,0,1,0
btm_dw63_dt12_r14_st21x5_m12x26x9_sma50_atr10_vol10_gap21_entry76_mbo-2_rs126_wstructure_retest,399,0.18882932553058196,0.7272727272727273,4,0,0,2,1
btm_dw252_dt35_r7_st14x3_m16x35x9_sma100_atr14_vol10_gap42_entry72_mbo-2_rs42_wbalanced,144,0.24527240437555967,0.7342657342657343,4,1,0,1,0
